New Acc. No.,Old Acc. Number,Acc.Name,Meter No.,Phone No.,Zone,Sub-Zone,Longitude,Latitude,Walkroute,Water,Sewer,Connection Status,Tarriff,Building Type,House Type,Hse. Units
5944,3200205944,,,,MEMBLEY,MEMBLEY,270582.9492,9871872.719,Unknown,,,,,,,
5868,3200205868,,,,MEMBLEY,MEMBLEY,271101.507,9871656.5,Unknown,,,,,,,
6430,3200206430,,,,MEMBLEY,MEMBLEY,270554.9012,9871890.192,Unknown,,,,,,,
8670,3200208670,,,,MEMBLEY,MEMBLEY,270526.9202,9871892.218,Unknown,,,,,,,
disconnected,32002disconnected,,,,MEMBLEY,MEMBLEY,271084.5836,9871659.4,Unknown,,,,,,,
9629,3200209629,,,,MEMBLEY,MEMBLEY,271030.279,9871680.725,Unknown,,,,,,,
21497,3200221497,,,,MEMBLEY,MEMBLEY,270480.8012,9871908.756,Unknown,,,,,,,
12253,3200212253,,,,MEMBLEY,MEMBLEY,271022.9857,9871682.785,Unknown,,,,,,,
8845,3200208845,,,,MEMBLEY,MEMBLEY,270483.7184,9871902.952,Unknown,,,,,,,
6015,3200206015,,,,MEMBLEY,MEMBLEY,270965.7737,9871696.494,Unknown,,,,,,,
6431,3200206431,,,,MEMBLEY,MEMBLEY,270464.5022,9871920.339,Unknown,,,,,,,
785,320020785,,,,MEMBLEY,MEMBLEY,270958.4596,9871701.761,Unknown,,,,,,,
8673,3200208673,,,,MEMBLEY,MEMBLEY,270435.9797,9871926.991,Unknown,,,,,,,
18750,3200218750,,,,MEMBLEY,MEMBLEY,270943.9105,9871705.456,Unknown,,,,,,,
13391,3200213391,,,,MEMBLEY,MEMBLEY,270442.6592,9871927.07,Unknown,,,,,,,
8266,3200208266,,,,MEMBLEY,MEMBLEY,270931.9434,9871705.042,Unknown,,,,,,,
5774,3200205774,,,,MEMBLEY,MEMBLEY,270597.3436,9871928.694,Unknown,,,,,,,
785,320020785,,,,MEMBLEY,MEMBLEY,270957.3288,9871700.378,Unknown,,,,,,,
10497,3200210497,,,,MEMBLEY,MEMBLEY,270592.8872,9871933.244,Unknown,,,,,,,
5802,3200205802,,,,MEMBLEY,MEMBLEY,271101.2447,9871710.971,Unknown,,,,,,,
5984,3200205984,,,,MEMBLEY,MEMBLEY,270570.074,9871947.292,Unknown,,,,,,,
6223,3200206223,,,,MEMBLEY,MEMBLEY,271053.996,9871725.039,Unknown,,,,,,,
5983,3200205983,,,,MEMBLEY,MEMBLEY,270556.2484,9871951.116,Unknown,,,,,,,
15968,3200215968,,,,MEMBLEY,MEMBLEY,271050.8926,9871731.672,Unknown,,,,,,,
7066,3200207066,,,,MEMBLEY,MEMBLEY,270535.9117,9871953.148,Unknown,,,,,,,
9083,3200209083,,,,MEMBLEY,MEMBLEY,271042.7063,9871737.215,Unknown,,,,,,,
17616,3200217616,,,,MEMBLEY,MEMBLEY,270511.4305,9871964.559,Unknown,,,,,,,
5804,3200205804,,,,MEMBLEY,MEMBLEY,270993.1577,9871749.99,Unknown,,,,,,,
22469,3200222469,,,,MEMBLEY,MEMBLEY,270505.7413,9871955.117,Unknown,,,,,,,
21480,3200221480,,,,MEMBLEY,MEMBLEY,270951.8516,9871756.523,Unknown,,,,,,,
6670,3200206670,,,,MEMBLEY,MEMBLEY,270434.4186,9871981.554,Unknown,,,,,,,
7743,3200207743,,,,MEMBLEY,MEMBLEY,271068.3169,9871728.883,Unknown,,,,,,,
6033,3200206033,,,,MEMBLEY,MEMBLEY,270414.8016,9871988.821,Unknown,,,,,,,
685,3200200685,,,,MEMBLEY,MEMBLEY,271222.7026,9871859.93,Unknown,,,,,,,
2484,320022484,,,,MEMBLEY,MEMBLEY,270612.2969,9871955.968,Unknown,,,,,,,
5960,3200205960,,,,MEMBLEY,MEMBLEY,271280.1097,9871833.04,Unknown,,,,,,,
5849,3200205849,,,,MEMBLEY,MEMBLEY,270456.4624,9872030.585,Unknown,,,,,,,
2456,320022456,,,,MEMBLEY,MEMBLEY,271300.3361,9871829.607,Unknown,,,,,,,
699,3200200699,,,,MEMBLEY,MEMBLEY,270713.4034,9871923.285,Unknown,,,,,,,
14630815,3.20E+12,,,,MEMBLEY,MEMBLEY,271311.6548,9871828.602,Unknown,,,,,,,
6016,3200206016,,,,MEMBLEY,MEMBLEY,271127.0194,9871885.557,Unknown,,,,,,,
10494,3200210494,,,,MEMBLEY,MEMBLEY,270604.9716,9871900.017,Unknown,,,,,,,
5959,3200205959,,,,MEMBLEY,MEMBLEY,271342.8143,9871818.394,Unknown,,,,,,,
278,3200200278,,,,MEMBLEY,MEMBLEY,270667.3964,9871785.957,Unknown,,,,,,,
648,320020648,,,,MEMBLEY,MEMBLEY,271368.5395,9871805.564,Unknown,,,,,,,
5622,3200205622,,,,MEMBLEY,MEMBLEY,270670.0644,9871791.121,Unknown,,,,,,,
14080425,3.20E+12,,,,MEMBLEY,MEMBLEY,271246.5216,9871789.162,Unknown,,,,,,,
5729,3200205729,,,,MEMBLEY,MEMBLEY,270652.2348,9871789.799,Unknown,,,,,,,
5632,3200205632,,,,MEMBLEY,MEMBLEY,271220.4682,9871794.065,Unknown,,,,,,,
5634,3200205634,,,,MEMBLEY,MEMBLEY,270653.0785,9871803.275,Unknown,,,,,,,
20151101677\0587,3200220151101677\0587,,,,MEMBLEY,MEMBLEY,271149.1122,9871815.801,Unknown,,,,,,,
705,3200200705,,,,MEMBLEY,MEMBLEY,270644.6237,9871795.323,Unknown,,,,,,,
HILDAWANGUI\0566\0556,32002HILDAWANGUI\0566\0556,,,,MEMBLEY,MEMBLEY,271140.488,9871811.113,Unknown,,,,,,,
5760,3200205760,,,,MEMBLEY,MEMBLEY,270629.3178,9871793.672,Unknown,,,,,,,
21825,3200221825,,,,MEMBLEY,MEMBLEY,271120.2154,9871827.043,Unknown,,,,,,,
5813,3200205813,,,,MEMBLEY,MEMBLEY,270604.1852,9871807.903,Unknown,,,,,,,
1307,320021307,,,,MEMBLEY,MEMBLEY,271078.199,9871840.912,Unknown,,,,,,,
5735,3200205735,,,,MEMBLEY,MEMBLEY,270576.7762,9871814.15,Unknown,,,,,,,
5647,3200205647,,,,MEMBLEY,MEMBLEY,271048.3949,9871849.499,Unknown,,,,,,,
5949,3200205949,,,,MEMBLEY,MEMBLEY,270708.4832,9871825.73,Unknown,,,,,,,
1045,320021045,,,,MEMBLEY,MEMBLEY,271026.2407,9871850.497,Unknown,,,,,,,
5629,3200205629,,,,MEMBLEY,MEMBLEY,270609.2531,9871753.269,Unknown,,,,,,,
709,3200200709,,,,MEMBLEY,MEMBLEY,270965.5711,9871872.997,Unknown,,,,,,,
7054,3200207054,,,,MEMBLEY,MEMBLEY,270569.8068,9871728.189,Unknown,,,,,,,
5641,3200205641,,,,MEMBLEY,MEMBLEY,270561.2508,9871718.458,Unknown,,,,,,,
6417,3200206417,,,,MEMBLEY,MEMBLEY,270934.8019,9871882.247,Unknown,,,,,,,
6037,3200206037,,,,MEMBLEY,MEMBLEY,270551.5596,9871688.912,Unknown,,,,,,,
6676,3200206676,,,,MEMBLEY,MEMBLEY,270931.2523,9871890.005,Unknown,,,,,,,
5727,3200205727,,,,MEMBLEY,MEMBLEY,270547.7473,9871675.397,Unknown,,,,,,,
6813,3200206813,,,,MEMBLEY,MEMBLEY,270920.6611,9871885.739,Unknown,,,,,,,
17917,3200217917,,,,MEMBLEY,MEMBLEY,270535.2199,9871680.088,Unknown,,,,,,,
17106946,3.20E+12,,,,MEMBLEY,MEMBLEY,270870.3644,9871778.916,Unknown,,,,,,,
5733,3200205733,,,,MEMBLEY,MEMBLEY,270534.0018,9871671.258,Unknown,,,,,,,
18162,3200218162,,,,MEMBLEY,MEMBLEY,270861.3408,9871787.628,Unknown,,,,,,,
5644,3200205644,,,,MEMBLEY,MEMBLEY,270525.6419,9871660.247,Unknown,,,,,,,
5800,3200205800,,,,MEMBLEY,MEMBLEY,270758.9467,9871983.818,Unknown,,,,,,,
6837,3200206837,,,,MEMBLEY,MEMBLEY,270513.6659,9871646.689,Unknown,,,,,,,
5769,3200205769,,,,MEMBLEY,MEMBLEY,270756.1189,9871943.206,Unknown,,,,,,,
1335,320021335,,,,MEMBLEY,MEMBLEY,270510.3397,9871653.563,Unknown,,,,,,,
6674,3200206674,,,,MEMBLEY,MEMBLEY,270770.3889,9871940.58,Unknown,,,,,,,
5741,3200205741,,,,MEMBLEY,MEMBLEY,270501.2554,9871618.163,Unknown,,,,,,,
5811,3200205811,,,,MEMBLEY,MEMBLEY,270847.7602,9871914.037,Unknown,,,,,,,
5648,3200205648,,,,MEMBLEY,MEMBLEY,270513.1527,9871638.007,Unknown,,,,,,,
5890,3200205890,,,,MEMBLEY,MEMBLEY,270837.9186,9871873.826,Unknown,,,,,,,
20748,3200220748,,,,MEMBLEY,MEMBLEY,270504.384,9871627.788,Unknown,,,,,,,
14803,3200214803,,,,MEMBLEY,MEMBLEY,270840.2205,9871872.168,Unknown,,,,,,,
8448,3200208448,,,,MEMBLEY,MEMBLEY,270488.3894,9871603.702,Unknown,,,,,,,
5796,3200205796,,,,MEMBLEY,MEMBLEY,270834.888,9871857.067,Unknown,,,,,,,
5712,3200205712,,,,MEMBLEY,MEMBLEY,270478.2613,9871600.358,Unknown,,,,,,,
5794,3200205794,,,,MEMBLEY,MEMBLEY,270841.8452,9871857.791,Unknown,,,,,,,
18790,3200218790,,,,MEMBLEY,MEMBLEY,270474.5613,9871585.516,Unknown,,,,,,,
698,3200200698,,,,MEMBLEY,MEMBLEY,270828.402,9871846.058,Unknown,,,,,,,
21600,3200221600,,,,MEMBLEY,MEMBLEY,270466.4809,9871572.938,Unknown,,,,,,,
19239,3200219239,,,,MEMBLEY,MEMBLEY,270838.6646,9871843.06,Unknown,,,,,,,
12574,3200212574,,,,MEMBLEY,MEMBLEY,270467.8049,9871589.235,Unknown,,,,,,,
6434,320026434,,,,MEMBLEY,MEMBLEY,270821.0035,9871814.144,Unknown,,,,,,,
16892,3200216892,,,,MEMBLEY,MEMBLEY,270464.6686,9871564.808,Unknown,,,,,,,
5948,3200205948,,,,MEMBLEY,MEMBLEY,270825.8651,9871813.594,Unknown,,,,,,,
5990,3200205990,,,,MEMBLEY,MEMBLEY,270413.6461,9871512.068,Unknown,,,,,,,
6000,3200206000,,,,MEMBLEY,MEMBLEY,270830.4436,9871794.132,Unknown,,,,,,,
5755,3200205755,,,,MEMBLEY,MEMBLEY,270578.4413,9871693.3,Unknown,,,,,,,
13396,3200213396,,,,MEMBLEY,MEMBLEY,270794.5888,9871805.663,Unknown,,,,,,,
5819,3200205819,,,,MEMBLEY,MEMBLEY,270588.6881,9871686.487,Unknown,,,,,,,
7978,3200207978,,,,MEMBLEY,MEMBLEY,270784.7543,9871806.707,Unknown,,,,,,,
5642,3200205642,,,,MEMBLEY,MEMBLEY,270601.436,9871684.837,Unknown,,,,,,,
9618,3200209618,,,,MEMBLEY,MEMBLEY,270581.747,9871638.056,Unknown,,,,,,,
5746,3200205746,,,,MEMBLEY,MEMBLEY,270578.3531,9871636.192,Unknown,,,,,,,
6727,3200206727,,,,MEMBLEY,MEMBLEY,270757.8267,9871814.448,Unknown,,,,,,,
5698,3200205698,,,,MEMBLEY,MEMBLEY,270558.6852,9871611.385,Unknown,,,,,,,
5757,3200205757,,,,MEMBLEY,MEMBLEY,270548.6205,9871597.404,Unknown,,,,,,,
5623,3200205623,,,,MEMBLEY,MEMBLEY,270772.9188,9871855.05,Unknown,,,,,,,
5749,3200205749,,,,MEMBLEY,MEMBLEY,270544.5067,9871590.304,Unknown,,,,,,,
14086,3200214086,,,,MEMBLEY,MEMBLEY,270779.6994,9871869.138,Unknown,,,,,,,
21364,3200221364,,,,MEMBLEY,MEMBLEY,270535.383,9871558.168,Unknown,,,,,,,
5819,3200205819,,,,MEMBLEY,MEMBLEY,270782.9974,9871875.408,Unknown,,,,,,,
6415,3200206415,,,,MEMBLEY,MEMBLEY,270512.2038,9871539.92,Unknown,,,,,,,
6002,3200206002,,,,MEMBLEY,MEMBLEY,270786.1871,9871877.622,Unknown,,,,,,,
16208,3200216208,,,,MEMBLEY,MEMBLEY,270488.545,9871517.69,Unknown,,,,,,,
16245,3200216245,,,,MEMBLEY,MEMBLEY,270483.0785,9871508.082,Unknown,,,,,,,
17135683,3.20E+12,,,,MEMBLEY,MEMBLEY,270738.3392,9871924.446,Unknown,,,,,,,
5942,3200205942,,,,MEMBLEY,MEMBLEY,270623.4891,9871491.852,Unknown,,,,,,,
5673,3200205673,,,,MEMBLEY,MEMBLEY,270732.4052,9871894.413,Unknown,,,,,,,
6680,3200206680,,,,MEMBLEY,MEMBLEY,270645.3693,9871485.029,Unknown,,,,,,,
10925,3200210925,,,,MEMBLEY,MEMBLEY,270724.3055,9871882.849,Unknown,,,,,,,
5763,3200205763,,,,MEMBLEY,MEMBLEY,270655.951,9871477,Unknown,,,,,,,
20359,3200220359,,,,MEMBLEY,MEMBLEY,270718.7845,9871871.582,Unknown,,,,,,,
5681,3200205681,,,,MEMBLEY,MEMBLEY,270683.0807,9871471.877,Unknown,,,,,,,
5946,3200205946,,,,MEMBLEY,MEMBLEY,270713.786,9871856.389,Unknown,,,,,,,
5692,3200205692,,,,MEMBLEY,MEMBLEY,270679.0165,9871473.127,Unknown,,,,,,,
5766,3200205766,,,,MEMBLEY,MEMBLEY,270704.2888,9871776.343,Unknown,,,,,,,
5739,3200205739,,,,MEMBLEY,MEMBLEY,270725.2253,9871409.62,Unknown,,,,,,,
5891,3200205891,,,,MEMBLEY,MEMBLEY,270751.3324,9871764.027,Unknown,,,,,,,
8276,3200208276,,,,MEMBLEY,MEMBLEY,270675.0844,9871420.256,Unknown,,,,,,,
9083,3200209083,,,,MEMBLEY,MEMBLEY,270834.472,9871740.142,Unknown,,,,,,,
11688,3200211688,,,,MEMBLEY,MEMBLEY,270640.9909,9871433.651,Unknown,,,,,,,
1065935,3.20E+11,,,,MEMBLEY,MEMBLEY,270863.6272,9871730.744,Unknown,,,,,,,
5659,3200205659,,,,MEMBLEY,MEMBLEY,270615.3503,9871432.139,Unknown,,,,,,,
1354043,3.20E+11,,,,MEMBLEY,MEMBLEY,270884.0852,9871715.016,Unknown,,,,,,,
5725,3200205725,,,,MEMBLEY,MEMBLEY,270613.2506,9871436.378,Unknown,,,,,,,
10911,3200210911,,,,MEMBLEY,MEMBLEY,270897.4633,9871714.233,Unknown,,,,,,,
5674,3200205674,,,,MEMBLEY,MEMBLEY,270598.4619,9871437.97,Unknown,,,,,,,
17620,3200217620,,,,MEMBLEY,MEMBLEY,270863.0353,9871728.218,Unknown,,,,,,,
5787,3200205787,,,,MEMBLEY,MEMBLEY,270580.3463,9871447.303,Unknown,,,,,,,
6836,3200206836,,,,MEMBLEY,MEMBLEY,270856.727,9871728.195,Unknown,,,,,,,
13085,3200213085,,,,MEMBLEY,MEMBLEY,270568.6585,9871445.47,Unknown,,,,,,,
5877,320025877,,,,MEMBLEY,MEMBLEY,270833.3985,9871736.455,Unknown,,,,,,,
6057,3200206057,,,,MEMBLEY,MEMBLEY,270555.9955,9871457.977,Unknown,,,,,,,
11572,3200211572,,,,MEMBLEY,MEMBLEY,270788.2866,9871746.044,Unknown,,,,,,,
15430,3200215430,,,,MEMBLEY,MEMBLEY,270541.0994,9871454.187,Unknown,,,,,,,
5910,3200205910,,,,MEMBLEY,MEMBLEY,270773.0458,9871757.001,Unknown,,,,,,,
14791,3200214791,,,,MEMBLEY,MEMBLEY,270537.3491,9871457.374,Unknown,,,,,,,
201506088,3.20E+13,,,,MEMBLEY,MEMBLEY,270749.5187,9871757.648,Unknown,,,,,,,
5710,3200205710,,,,MEMBLEY,MEMBLEY,270531.6305,9871462.844,Unknown,,,,,,,
5823,3200205823,,,,MEMBLEY,MEMBLEY,270727.8791,9871765.282,Unknown,,,,,,,
15139,3200215139,,,,MEMBLEY,MEMBLEY,270752.1765,9871420.405,Unknown,,,,,,,
5652,3200205652,,,,MEMBLEY,MEMBLEY,270703.6405,9871774.868,Unknown,,,,,,,
16231,3200216231,,,,MEMBLEY,MEMBLEY,270777.6709,9871444.314,Unknown,,,,,,,
16003042,3.20E+12,,,,MEMBLEY,MEMBLEY,270685.9411,9871722.246,Unknown,,,,,,,
5738,3200205738,,,,MEMBLEY,MEMBLEY,270770.5769,9871452.917,Unknown,,,,,,,
5709,3200205709,,,,MEMBLEY,MEMBLEY,270703.162,9871718.608,Unknown,,,,,,,
5660,3200205660,,,,MEMBLEY,MEMBLEY,270791.0076,9871449.319,Unknown,,,,,,,
6697,3200206697,,,,MEMBLEY,MEMBLEY,270809.2536,9871464.521,Unknown,,,,,,,
7756,3200207756,,,,MEMBLEY,MEMBLEY,270760.1513,9871705.119,Unknown,,,,,,,
5801,3200205801,,,,MEMBLEY,MEMBLEY,270842.5429,9871485.523,Unknown,,,,,,,
9069,3200209069,,,,MEMBLEY,MEMBLEY,270781.163,9871693.521,Unknown,,,,,,,
16243,3200216243,,,,MEMBLEY,MEMBLEY,270586.38,9871620.345,Unknown,,,,,,,
5759,3200205759,,,,MEMBLEY,MEMBLEY,270797.8276,9871689.349,Unknown,,,,,,,
13557,3200213557,,,,MEMBLEY,MEMBLEY,270603.4137,9871618.846,Unknown,,,,,,,
JAMESMUHIA,32002JAMESMUHIA,,,,MEMBLEY,MEMBLEY,270808.4633,9871683.55,Unknown,,,,,,,
18164,3200218164,,,,MEMBLEY,MEMBLEY,270643.8295,9871611.926,Unknown,,,,,,,
15716,3200215716,,,,MEMBLEY,MEMBLEY,270865.16,9871664.162,Unknown,,,,,,,
5977,3200205977,,,,MEMBLEY,MEMBLEY,270637.3547,9871611.147,Unknown,,,,,,,
7041,3200207041,,,,MEMBLEY,MEMBLEY,270870.9286,9871666.526,Unknown,,,,,,,
19234,3200219234,,,,MEMBLEY,MEMBLEY,270643.8536,9871604.294,Unknown,,,,,,,
6416,3200206416,,,,MEMBLEY,MEMBLEY,270895.4337,9871647.668,Unknown,,,,,,,
5777,3200205777,,,,MEMBLEY,MEMBLEY,270661.4791,9871605.616,Unknown,,,,,,,
5988,3200205988,,,,MEMBLEY,MEMBLEY,270813.0005,9871669.82,Unknown,,,,,,,
5776,3200205776,,,,MEMBLEY,MEMBLEY,270686.3834,9871598.98,Unknown,,,,,,,
5780,3200205780,,,,MEMBLEY,MEMBLEY,270808.1379,9871671.734,Unknown,,,,,,,
16215,3200216215,,,,MEMBLEY,MEMBLEY,270688.9446,9871598.134,Unknown,,,,,,,
2150600508,3.20E+14,,,,MEMBLEY,MEMBLEY,270760.0658,9871695.165,Unknown,,,,,,,
5643,3200205643,,,,MEMBLEY,MEMBLEY,270689.2725,9871606.3,Unknown,,,,,,,
5785,320025785,,,,MEMBLEY,MEMBLEY,270756.7444,9871695.439,Unknown,,,,,,,
5833,3200205833,,,,MEMBLEY,MEMBLEY,270706.2579,9871594.809,Unknown,,,,,,,
2905636,3.20E+11,,,,MEMBLEY,MEMBLEY,270718.6833,9871704.665,Unknown,,,,,,,
6083,3200206083,,,,MEMBLEY,MEMBLEY,270706.4035,9871573.297,Unknown,,,,,,,
6733,320026733,,,,MEMBLEY,MEMBLEY,270686.6157,9871713.103,Unknown,,,,,,,
13388,3200213388,,,,MEMBLEY,MEMBLEY,270733.9114,9871583.917,Unknown,,,,,,,
5659,3200205659,,,,MEMBLEY,MEMBLEY,270673.7179,9871716.799,Unknown,,,,,,,
5722,3200205722,,,,MEMBLEY,MEMBLEY,270658.2412,9871720.382,Unknown,,,,,,,
6800,3200206800,,,,MEMBLEY,MEMBLEY,270773.4422,9871569.162,Unknown,,,,,,,
5829,3200205829,,,,MEMBLEY,MEMBLEY,270822.5053,9871535.353,Unknown,,,,,,,
6027,3200206027,,,,MEMBLEY,MEMBLEY,270796.7715,9871559.87,Unknown,,,,,,,
18748,3200218748,,,,MEMBLEY,MEMBLEY,270821.5317,9871547.427,Unknown,,,,,,,
8668,3200208668,,,,MEMBLEY,MEMBLEY,270682.257,9871532.855,Unknown,,,,,,,
5905,3200205905,,,,MEMBLEY,MEMBLEY,270827.8048,9871544.851,Unknown,,,,,,,
2500/09619,320022500/09619,,,,MEMBLEY,MEMBLEY,270630.5241,9871538.532,Unknown,,,,,,,
5943,3200205943,,,,MEMBLEY,MEMBLEY,270839.2161,9871544.177,Unknown,,,,,,,
13161,3200213161,,,,MEMBLEY,MEMBLEY,270593.849,9871555.335,Unknown,,,,,,,
5989,3200205989,,,,MEMBLEY,MEMBLEY,270852.355,9871540.463,Unknown,,,,,,,
5938,3200205938,,,,MEMBLEY,MEMBLEY,270582.9287,9871569.631,Unknown,,,,,,,
6413,3200206413,,,,MEMBLEY,MEMBLEY,270862.8581,9871538.387,Unknown,,,,,,,
5765,3200205765,,,,MEMBLEY,MEMBLEY,270572.5359,9871573.145,Unknown,,,,,,,
5826,3200205826,,,,MEMBLEY,MEMBLEY,270648.0809,9871608.463,Unknown,,,,,,,
5627,3200205627,,,,MEMBLEY,MEMBLEY,270568.644,9871567.077,Unknown,,,,,,,
6831,3200206831,,,,MEMBLEY,MEMBLEY,270625.014,9871614.308,Unknown,,,,,,,
5751,3200205751,,,,MEMBLEY,MEMBLEY,270545.8712,9871576.554,Unknown,,,,,,,
5722,3200205722,,,,MEMBLEY,MEMBLEY,270550.1161,9871760.323,Unknown,,,,,,,
5747,3200205747,,,,MEMBLEY,MEMBLEY,270545.2759,9871578.692,Unknown,,,,,,,
5815,3200205815,,,,MEMBLEY,MEMBLEY,270545.6257,9871760.614,Unknown,,,,,,,
5815,3200205815,,,,MEMBLEY,MEMBLEY,270535.1001,9871745.857,Unknown,,,,,,,
5748,3200205748,,,,MEMBLEY,MEMBLEY,270629.2372,9871674.995,Unknown,,,,,,,
5772,3200205772,,,,MEMBLEY,MEMBLEY,270516.6506,9871751.985,Unknown,,,,,,,
5816,3200205816,,,,MEMBLEY,MEMBLEY,270651.0391,9871673.684,Unknown,,,,,,,
5773,3200205773,,,,MEMBLEY,MEMBLEY,270502.301,9871736.49,Unknown,,,,,,,
17136243,3.20E+12,,,,MEMBLEY,MEMBLEY,270686.009,9871654.465,Unknown,,,,,,,
5665,3200205665,,,,MEMBLEY,MEMBLEY,270507.7031,9871732.402,Unknown,,,,,,,
5637,3200205637,,,,MEMBLEY,MEMBLEY,270683.6318,9871657.67,Unknown,,,,,,,
5686,3200205686,,,,MEMBLEY,MEMBLEY,270496.8222,9871718.273,Unknown,,,,,,,
697,3200200697,,,,MEMBLEY,MEMBLEY,270698.4252,9871649.57,Unknown,,,,,,,
6059,3200206059,,,,MEMBLEY,MEMBLEY,270487.7128,9871717.308,Unknown,,,,,,,
5639,3200205639,,,,MEMBLEY,MEMBLEY,270705.6816,9871647.327,Unknown,,,,,,,
7579,3200207579,,,,MEMBLEY,MEMBLEY,270488.6786,9871716.037,Unknown,,,,,,,
5640,3200205640,,,,MEMBLEY,MEMBLEY,270720.158,9871641.512,Unknown,,,,,,,
371,3200200371,,,,MEMBLEY,MEMBLEY,270450.7248,9871654.367,Unknown,,,,,,,
20150900654\0203,3200220150900654\0203,,,,MEMBLEY,MEMBLEY,270738.5693,9871633.765,Unknown,,,,,,,
5750,3200205750,,,,MEMBLEY,MEMBLEY,270437.264,9871641.269,Unknown,,,,,,,
5850,3200205850,,,,MEMBLEY,MEMBLEY,270776.6273,9871628.779,Unknown,,,,,,,
5646,3200205646,,,,MEMBLEY,MEMBLEY,270432.8209,9871627.699,Unknown,,,,,,,
ellizabethwandiawamae,32002ellizabethwandiawamae,,,,MEMBLEY,MEMBLEY,270785.6645,9871626.831,Unknown,,,,,,,
17625,3200217625,,,,MEMBLEY,MEMBLEY,270419.5043,9871620.574,Unknown,,,,,,,
14085,3200214085,,,,MEMBLEY,MEMBLEY,270798.4344,9871620.352,Unknown,,,,,,,
6428,3200206428,,,,MEMBLEY,MEMBLEY,270414.6868,9871662.433,Unknown,,,,,,,
5696,3200205696,,,,MEMBLEY,MEMBLEY,270813.6311,9871619.183,Unknown,,,,,,,
7770,3200207770,,,,MEMBLEY,MEMBLEY,270415.8169,9871664.849,Unknown,,,,,,,
8456,3200208456,,,,MEMBLEY,MEMBLEY,270825.4933,9871610.639,Unknown,,,,,,,
9622,3200209622,,,,MEMBLEY,MEMBLEY,270409.7984,9871674.264,Unknown,,,,,,,
6812,3200206812,,,,MEMBLEY,MEMBLEY,270846.7774,9871607.078,Unknown,,,,,,,
5688,3200205688,,,,MEMBLEY,MEMBLEY,270379.2868,9871686.242,Unknown,,,,,,,
5694,3200205694,,,,MEMBLEY,MEMBLEY,270884.6761,9871591.585,Unknown,,,,,,,
6826,3200206826,,,,MEMBLEY,MEMBLEY,270433.4456,9871865.365,Unknown,,,,,,,
11270,3200211270,,,,MEMBLEY,MEMBLEY,270939.6621,9871577.412,Unknown,,,,,,,
10062,3200210062,,,,MEMBLEY,MEMBLEY,270425.839,9871864.438,Unknown,,,,,,,
14076,3200214076,,,,MEMBLEY,MEMBLEY,270955.6968,9871571.857,Unknown,,,,,,,
11624,3200211624,,,,MEMBLEY,MEMBLEY,270391.5173,9871859.823,Unknown,,,,,,,
13810,3200213810,,,,MEMBLEY,MEMBLEY,270379.5129,9871859.704,Unknown,,,,,,,
alicewambui,32002alicewambui,,,,MEMBLEY,MEMBLEY,270930.2985,9871568.778,Unknown,,,,,,,
13184,3200213184,,,,MEMBLEY,MEMBLEY,270380.9566,9871864.498,Unknown,,,,,,,
5981,3200205981,,,,MEMBLEY,MEMBLEY,270375.8621,9871853.618,Unknown,,,,,,,
5767,3200205767,,,,MEMBLEY,MEMBLEY,270870.0913,9871593.251,Unknown,,,,,,,
20340,3200220340,,,,MEMBLEY,MEMBLEY,270351.5846,9871814.779,Unknown,,,,,,,
5880,3200205880,,,,MEMBLEY,MEMBLEY,268894.9498,9872916.857,Unknown,,,,,,,
11575,3200211575,,,,MEMBLEY,MEMBLEY,270344.4989,9871811.972,Unknown,,,,,,,
5793,3200205793,,,,MEMBLEY,MEMBLEY,270780.9567,9871620.026,Unknown,,,,,,,
7372,3200207372,,,,MEMBLEY,MEMBLEY,270336.8794,9871803.321,Unknown,,,,,,,
7760,3200207760,,,,MEMBLEY,MEMBLEY,270759.4278,9871628.508,Unknown,,,,,,,
5980,3200205980,,,,MEMBLEY,MEMBLEY,270323.7594,9871781.025,Unknown,,,,,,,
5985,3200205985,,,,MEMBLEY,MEMBLEY,270696.0354,9871644.647,Unknown,,,,,,,
5980,3200205980,,,,MEMBLEY,MEMBLEY,270325.2806,9871781.339,Unknown,,,,,,,
5368,3200205368,,,,MEMBLEY,MEMBLEY,270672.4248,9871658.105,Unknown,,,,,,,
6724,3200206724,,,,MEMBLEY,MEMBLEY,270311.8069,9871760.592,Unknown,,,,,,,
5715,3200205715,,,,MEMBLEY,MEMBLEY,270655.8686,9871666.185,Unknown,,,,,,,
8279,3200208279,,,,MEMBLEY,MEMBLEY,270309.4528,9871757.382,Unknown,,,,,,,
5730,3200205730,,,,MEMBLEY,MEMBLEY,271170.7162,9871576.253,Unknown,,,,,,,
6058,3200206058,,,,MEMBLEY,MEMBLEY,270302.1494,9871747.902,Unknown,,,,,,,
5717,3200205717,,,,MEMBLEY,MEMBLEY,271159.9359,9871576.798,Unknown,,,,,,,
20704,3200220704,,,,MEMBLEY,MEMBLEY,270295.1803,9871738.035,Unknown,,,,,,,
5745,3200205745,,,,MEMBLEY,MEMBLEY,271155.4172,9871565.09,Unknown,,,,,,,
13017,3200213017,,,,MEMBLEY,MEMBLEY,270290.8929,9871739.912,Unknown,,,,,,,
10916,3200210916,,,,MEMBLEY,MEMBLEY,271110.777,9871589.556,Unknown,,,,,,,
7055,3200207055,,,,MEMBLEY,MEMBLEY,270287.1906,9871728.241,Unknown,,,,,,,
