New Acc No,Old Acc No,Zone,Subzone,Longitude,Latitude
,,006 GREENFIELD,GREENFIELD,278228.645,9878571.002
1418,220061418,006 GREENFIELD,GREENFIELD,278218.9985,9878568.968
4423,2200604423,006 GREENFIELD,GREENFIELD,278219.5453,9878583.715
4328,2200604328,006 GREENFIELD,GREENFIELD,278200.9933,9878581.122
4312,2200604312,006 GREENFIELD,GREENFIELD,278198.94,9878599.738
4476,2200604476,006 GREENFIELD,GREENFIELD,278234.9234,9878615.983
4453,2200604453,006 GREENFIELD,GREENFIELD,278239.01,9878608.613
,,006 GREENFIELD,GREENFIELD,278226.5851,9878599.572
4448,2200604448,006 GREENFIELD,GREENFIELD,278245.5111,9878597.742
4475,2200604475,006 GREENFIELD,GREENFIELD,278250.7057,9878598.298
4497,2200604497,006 GREENFIELD,GREENFIELD,278252.3816,9878589.267
4431,2200604431,006 GREENFIELD,GREENFIELD,278275.2132,9878573.43
4338,2200604338,006 GREENFIELD,GREENFIELD,278278.9323,9878560.898
,,006 GREENFIELD,GREENFIELD,278249.2592,9878541.524
15632,2200615632,006 GREENFIELD,GREENFIELD,278230.1365,9878560.313
,,006 GREENFIELD,GREENFIELD,278231.4451,9878545.383
4339,2200604339,006 GREENFIELD,GREENFIELD,278245.9343,9878519.402
4424,2200604424,006 GREENFIELD,GREENFIELD,278200.2939,9878516.975
4427,2200604427,006 GREENFIELD,GREENFIELD,278198.2458,9878527.849
4377,2200604377,006 GREENFIELD,GREENFIELD,278259.9556,9878638.857
4404,2200604404,006 GREENFIELD,GREENFIELD,278264.4012,9878649.735
4461,2200604461,006 GREENFIELD,GREENFIELD,278317.835,9878650.876
4514,2200604514,006 GREENFIELD,GREENFIELD,278318.3943,9878646.822
4341,2200604341,006 GREENFIELD,GREENFIELD,278332.8776,9878629.689
,,006 GREENFIELD,GREENFIELD,278338.8208,9878620.661
4363,2200604363,006 GREENFIELD,GREENFIELD,278349.4095,9878601.129
4356,2200604356,006 GREENFIELD,GREENFIELD,278343.5948,9878695.686
4342,2200604342,006 GREENFIELD,GREENFIELD,278352.886,9878674.125
4345,2200604345,006 GREENFIELD,GREENFIELD,278349.177,9878671.542
4350,2200604350,006 GREENFIELD,GREENFIELD,278357.7178,9878662.331
4307,2200604307,006 GREENFIELD,GREENFIELD,278372.5619,9878660.682
18116,2200618116,006 GREENFIELD,GREENFIELD,278359.9502,9878653.485
4308,2200604308,006 GREENFIELD,GREENFIELD,278374.0573,9878643.909
10181,2200610181,006 GREENFIELD,GREENFIELD,278375.5447,9878639.302
4310,2200604310,006 GREENFIELD,GREENFIELD,278378.1453,9878634.696
4411,2200604411,006 GREENFIELD,GREENFIELD,278380.3735,9878631.932
4311,2200604311,006 GREENFIELD,GREENFIELD,278385.0154,9878626.774
4325,2200604325,006 GREENFIELD,GREENFIELD,278399.2832,9878654.617
4449,2200604449,006 GREENFIELD,GREENFIELD,278393.1446,9878678.576
801,22006801,006 GREENFIELD,GREENFIELD,278388.8713,9878687.421
4385,2200604385,006 GREENFIELD,GREENFIELD,278391.0971,9878688.344
4501,2200604501,006 GREENFIELD,GREENFIELD,278369.5606,9878709.896
4520,2200604520,006 GREENFIELD,GREENFIELD,278384.2227,9878702.717
4509,2200604509,006 GREENFIELD,GREENFIELD,278404.2368,9878738.675
4288,2200604288,006 GREENFIELD,GREENFIELD,278423.5466,9878717.674
4367,2200604367,006 GREENFIELD,GREENFIELD,278424.4802,9878708.827
4402,2200604402,006 GREENFIELD,GREENFIELD,278428.5592,9878712.885
4330,2200604330,006 GREENFIELD,GREENFIELD,278436.1755,9878698.881
4322,2200604322,006 GREENFIELD,GREENFIELD,278438.5888,9878697.039
4389,2200604389,006 GREENFIELD,GREENFIELD,278442.3053,9878688.378
4296,2200604296,006 GREENFIELD,GREENFIELD,278446.5768,9878682.114
4452,2200604452,006 GREENFIELD,GREENFIELD,278450.658,9878683.038
4346,2200604346,006 GREENFIELD,GREENFIELD,278474.0205,9878705.726
4353,2200604353,006 GREENFIELD,GREENFIELD,278464.7345,9878719.545
4498,2200604498,006 GREENFIELD,GREENFIELD,278482.1938,9878691.17
9018,2200609018,006 GREENFIELD,GREENFIELD,278521.3171,9878728.614
4400,2200604400,006 GREENFIELD,GREENFIELD,278502.9466,9878732.289
8580,2200608580,006 GREENFIELD,GREENFIELD,278511.4792,9878735.428
4286,2200604286,006 GREENFIELD,GREENFIELD,278488.0885,9878754.952
18852,2200618852,006 GREENFIELD,GREENFIELD,278490.4896,9878771.358
4290,2200604290,006 GREENFIELD,GREENFIELD,278489.7483,9878770.068
12301,2200612301,006 GREENFIELD,GREENFIELD,278484.5523,9878771.539
14560,2200614560,006 GREENFIELD,GREENFIELD,278483.6111,9878791.999
4289,2200604289,006 GREENFIELD,GREENFIELD,278479.3535,9878777.25
18986,2200618986,006 GREENFIELD,GREENFIELD,278447.4306,9878793.265
,,006 GREENFIELD,GREENFIELD,278455.793,9878773.363
11025,2200611025,006 GREENFIELD,GREENFIELD,278433.1468,9878789.385
19607,2200619607,006 GREENFIELD,GREENFIELD,278516.0727,9878803.08
4291,2200604291,006 GREENFIELD,GREENFIELD,278509.2111,9878798.098
14204,2200614204,006 GREENFIELD,GREENFIELD,278533.3414,9878782.262
4486,2200604486,006 GREENFIELD,GREENFIELD,278537.4275,9878775.629
4347,2200604347,006 GREENFIELD,GREENFIELD,278543.7331,9878779.689
20003,2200620003,006 GREENFIELD,GREENFIELD,278536.5038,9878769.73
,,006 GREENFIELD,GREENFIELD,278547.4606,9878754.438
4282,2200604282,006 GREENFIELD,GREENFIELD,278556.5588,9878744.122
11024,2200611024,006 GREENFIELD,GREENFIELD,278582.3267,9878776.765
4366,2200604366,006 GREENFIELD,GREENFIELD,278582.7029,9878769.023
4524,2200604524,006 GREENFIELD,GREENFIELD,278572.854,9878792.427
4517,2200604517,006 GREENFIELD,GREENFIELD,278566.3455,9878814.357
4451,2200604451,006 GREENFIELD,GREENFIELD,278554.6567,9878814.534
4294,2200604294,006 GREENFIELD,GREENFIELD,278560.7789,9878815.091
,,006 GREENFIELD,GREENFIELD,278549.263,9878834.253
4285,2200604285,006 GREENFIELD,GREENFIELD,278535.9069,9878830.374
,,006 GREENFIELD,GREENFIELD,278544.8107,9878833.329
,,006 GREENFIELD,GREENFIELD,278598.483,9878754.656
4438,2200604438,006 GREENFIELD,GREENFIELD,278601.8186,9878760.926
4489,2200604489,006 GREENFIELD,GREENFIELD,278622.4278,9878738.82
3177,2200603177,006 GREENFIELD,GREENFIELD,278603.5079,9878731.618
4409,2200604409,006 GREENFIELD,GREENFIELD,278624.4691,9878738.268
18679,2200618679,006 GREENFIELD,GREENFIELD,278573.0894,9878717.405
,,006 GREENFIELD,GREENFIELD,278576.6071,9878728.651
4484,2200604484,006 GREENFIELD,GREENFIELD,278545.4556,9878700.428
,,006 GREENFIELD,GREENFIELD,278540.6341,9878696.738
4318,2200604318,006 GREENFIELD,GREENFIELD,278547.6875,9878692.319
4282,2200604282,006 GREENFIELD,GREENFIELD,278503.3532,9878678.834
4502,2200604502,006 GREENFIELD,GREENFIELD,278507.2579,9878666.118
,,006 GREENFIELD,GREENFIELD,278525.8166,9878658.572
1208,220061208,006 GREENFIELD,GREENFIELD,278520.2506,9878658.384
4331,2200604331,006 GREENFIELD,GREENFIELD,278464.0311,9878661.296
4293,2200604293,006 GREENFIELD,GREENFIELD,278490.7629,9878639.563
4469,2200604469,006 GREENFIELD,GREENFIELD,278503.7522,9878636.807
4458,2200604458,006 GREENFIELD,GREENFIELD,278494.6587,9878640.119
4440,2200604440,006 GREENFIELD,GREENFIELD,278490.3863,9878647.673
4391,2200604391,006 GREENFIELD,GREENFIELD,278475.7253,9878653.193
4365,2200604365,006 GREENFIELD,GREENFIELD,278469.5961,9878662.959
12917,2200612917,006 GREENFIELD,GREENFIELD,278445.6769,9878640.271
4392,2200604392,006 GREENFIELD,GREENFIELD,278440.8629,9878625.337
4435,2200604435,006 GREENFIELD,GREENFIELD,278455.8998,9878612.812
4472,2200604472,006 GREENFIELD,GREENFIELD,278453.1338,9878587.004
4344,2200604344,006 GREENFIELD,GREENFIELD,278397.8291,9878609.271
4329,2200604329,006 GREENFIELD,GREENFIELD,278400.6138,9878606.877
4457,2200604457,006 GREENFIELD,GREENFIELD,278094.3957,9878507.504
,,006 GREENFIELD,GREENFIELD,278091.5189,9878509.032
7124,2200607124,006 GREENFIELD,GREENFIELD,278072.5337,9878460.522
16799,2200616799,006 GREENFIELD,GREENFIELD,277945.2723,9878407.332
14205,2200614205,006 GREENFIELD,GREENFIELD,278210.2818,9878507.931
4382,2200604382,006 GREENFIELD,GREENFIELD,278250.895,9878481.378
7125,2200607125,006 GREENFIELD,GREENFIELD,278267.7981,9878452.56
,,006 GREENFIELD,GREENFIELD,278265.1988,9878510.825
,,006 GREENFIELD,GREENFIELD,278240.336,9878539.969
,,006 GREENFIELD,GREENFIELD,278234.8725,9878553.127
,,006 GREENFIELD,GREENFIELD,278282.9101,9878549.822
20788,2200620788,006 GREENFIELD,GREENFIELD,278326.95,9878503.88
4370,2200604370,006 GREENFIELD,GREENFIELD,278322.6539,9878547.066
11022,2200611022,006 GREENFIELD,GREENFIELD,278345.1288,9878537.44
4508,2200604508,006 GREENFIELD,GREENFIELD,278304.9156,9878659.974
14203,2200614203,006 GREENFIELD,GREENFIELD,278345.2369,9878625.937
,,006 GREENFIELD,GREENFIELD,278334.7272,9878638.446
4487,2200604487,006 GREENFIELD,GREENFIELD,278353.4644,9878613.574
,,006 GREENFIELD,GREENFIELD,278385.0445,9878555.236
,,006 GREENFIELD,GREENFIELD,278420.7614,9878581.49
,,006 GREENFIELD,GREENFIELD,278426.2213,9878573.807
,,006 GREENFIELD,GREENFIELD,278407.7049,9878601.462
4421,2200604421,006 GREENFIELD,GREENFIELD,278402.8696,9878618.381
10411,2200610411,006 GREENFIELD,GREENFIELD,278355.6182,9878666.994
15148,2200615148,006 GREENFIELD,GREENFIELD,278349.4117,9878681.349
4323,2200604323,006 GREENFIELD,GREENFIELD,278311.55,9878727.59
475,2200600475,006 GREENFIELD,GREENFIELD,278389.1106,9878690.241
4385,2200604385,006 GREENFIELD,GREENFIELD,278389.5971,9878684.103
4324,2200604324,006 GREENFIELD,GREENFIELD,278407.2988,9878653.996
4482,2200604482,006 GREENFIELD,GREENFIELD,278465.0559,9878626.754
4361,2200604361,006 GREENFIELD,GREENFIELD,278363.0515,9878537.692
4387,2200604387,006 GREENFIELD,GREENFIELD,278362.9982,9878534.208
4490,2200604490,006 GREENFIELD,GREENFIELD,278301.4386,9878531.9
4467,2200604467,006 GREENFIELD,GREENFIELD,278076.1996,9878583.343
4414,2200604414,006 GREENFIELD,GREENFIELD,278040.3102,9878565.384
,,006 GREENFIELD,GREENFIELD,278047.2819,9878572.061
4368,2200604368,006 GREENFIELD,GREENFIELD,278035.1801,9878523.63
4369,2200604369,006 GREENFIELD,GREENFIELD,278030.4051,9878505.857
4343,2200604343,006 GREENFIELD,GREENFIELD,278027.1403,9878532.767
4394,2200604394,006 GREENFIELD,GREENFIELD,278011.0343,9878534.858
4468,2200604468,006 GREENFIELD,GREENFIELD,278002.0699,9878539.165
7925,2200607925,006 GREENFIELD,GREENFIELD,277983.8102,9878515.651
4503,2200604503,006 GREENFIELD,GREENFIELD,277987.5587,9878486.972
4429,2200604429,006 GREENFIELD,GREENFIELD,277986.0721,9878490.363
15896,2200615896,006 GREENFIELD,GREENFIELD,277980.9792,9878504.11
12915,2200612915,006 GREENFIELD,GREENFIELD,277978.3534,9878518.689
12550,2200612550,006 GREENFIELD,GREENFIELD,277950.0241,9878487.703
4480,2200604480,006 GREENFIELD,GREENFIELD,277950.5147,9878475.334
12015,2200612015,006 GREENFIELD,GREENFIELD,277961.1548,9878462.144
4463,2200604463,006 GREENFIELD,GREENFIELD,277922.3022,9878435.961
4439,2200604439,006 GREENFIELD,GREENFIELD,277912.3496,9878447.752
4397,2200604397,006 GREENFIELD,GREENFIELD,277913.9172,9878461.854
4393,2200604393,006 GREENFIELD,GREENFIELD,277910.2503,9878451.787
4505,2200604505,006 GREENFIELD,GREENFIELD,277902.8819,9878400.188
4444,2200604444,006 GREENFIELD,GREENFIELD,277916.3962,9878389.396
17856,2200617856,006 GREENFIELD,GREENFIELD,277919.9487,9878376.2
11183,2200611183,006 GREENFIELD,GREENFIELD,277876.6342,9878419.083
4441,2200604441,006 GREENFIELD,GREENFIELD,277950.1714,9878405.952
4395,2200604395,006 GREENFIELD,GREENFIELD,277961.3134,9878391.25
4434,2200604434,006 GREENFIELD,GREENFIELD,277966.6856,9878403.936
4378,2200604378,006 GREENFIELD,GREENFIELD,277955.8156,9878400.113
4445,2200604445,006 GREENFIELD,GREENFIELD,277976.4226,9878464.937
9019,2200609019,006 GREENFIELD,GREENFIELD,277988.6986,9878474.788
4504,2200604504,006 GREENFIELD,GREENFIELD,278014.7005,9878462.659
4500,2200604500,006 GREENFIELD,GREENFIELD,278024.5031,9878453.19
4332,2200604332,006 GREENFIELD,GREENFIELD,278035.8147,9878434.655
10178,2200610178,006 GREENFIELD,GREENFIELD,278036.5553,9878436.904
4442,2200604442,006 GREENFIELD,GREENFIELD,278018.0042,9878488.651
4493,2200604493,006 GREENFIELD,GREENFIELD,278055.8899,9878490.077
724,220060724,006 GREENFIELD,GREENFIELD,278072.8487,9878461.149
4418,2200604418,006 GREENFIELD,GREENFIELD,278090.553,9878510.745
4407,2200604407,006 GREENFIELD,GREENFIELD,278156.4226,9878532.485
11697,2200611697,006 GREENFIELD,GREENFIELD,278165.8019,9878517.966
4495,2200604495,006 GREENFIELD,GREENFIELD,278171.0453,9878501.214
4390,2200604390,006 GREENFIELD,GREENFIELD,278170.3755,9878448.403
,,006 GREENFIELD,GREENFIELD,278151.5547,9878431.506
4403,2200604403,006 GREENFIELD,GREENFIELD,278119.4661,9878417.549
,,006 GREENFIELD,GREENFIELD,278110.3498,9878399.368
4304,2200604304,006 GREENFIELD,GREENFIELD,278096.6801,9878393
4376,2200604376,006 GREENFIELD,GREENFIELD,278091.6582,9878383.743
4348,2200604348,006 GREENFIELD,GREENFIELD,278056.8222,9878372.033
11503,2200611503,006 GREENFIELD,GREENFIELD,278047.4748,9878366.553
6102,2200606102,006 GREENFIELD,GREENFIELD,278024.7954,9878348.916
4396,2200604396,006 GREENFIELD,GREENFIELD,278013.5,9878343.286
4470,2200604470,006 GREENFIELD,GREENFIELD,278003.523,9878335.943
21129,2200621129,006 GREENFIELD,GREENFIELD,277990.1138,9878328.229
4333,2200604333,006 GREENFIELD,GREENFIELD,277983.9193,9878324.575
4491,2200604491,006 GREENFIELD,GREENFIELD,277972.6066,9878317.065
4456,2200604456,006 GREENFIELD,GREENFIELD,278000.5689,9878314.319
4306,2200604306,006 GREENFIELD,GREENFIELD,278005.4814,9878292.83
4305,2200604305,006 GREENFIELD,GREENFIELD,278012.9783,9878290.991
4316,2200604316,006 GREENFIELD,GREENFIELD,278004.0933,9878287.741
4437,2200604437,006 GREENFIELD,GREENFIELD,278000.2791,9878331.517
4301,2200604301,006 GREENFIELD,GREENFIELD,278023.3217,9878333.081
4384,2200604384,006 GREENFIELD,GREENFIELD,278037.1034,9878311.007
4426,2200604426,006 GREENFIELD,GREENFIELD,278068.4336,9878321.351
4300,2200604300,006 GREENFIELD,GREENFIELD,278041.9965,9878346.18
4381,2200604381,006 GREENFIELD,GREENFIELD,278049.6301,9878361.835
4340,2200604340,006 GREENFIELD,GREENFIELD,278057.9732,9878371.094
4362,2200604362,006 GREENFIELD,GREENFIELD,278091.7725,9878323.762
4436,2200604436,006 GREENFIELD,GREENFIELD,278089.5727,9878339.503
4364,2200604364,006 GREENFIELD,GREENFIELD,278065.9271,9878379.413
4383,2200604383,006 GREENFIELD,GREENFIELD,278076.131,9878380.286
4302,2200604302,006 GREENFIELD,GREENFIELD,278105.3848,9878360.656
4320,2200604320,006 GREENFIELD,GREENFIELD,278099.444,9878366.034
4494,2200604494,006 GREENFIELD,GREENFIELD,277993.266,9878275.623
,,006 GREENFIELD,GREENFIELD,277979.6821,9878307.337
4379,2200604379,006 GREENFIELD,GREENFIELD,278095.8609,9878397.257
13431,2200613431,006 GREENFIELD,GREENFIELD,278113.2578,9878406.817
4454,2200604454,006 GREENFIELD,GREENFIELD,278122.186,9878401.054
4516,2200604516,006 GREENFIELD,GREENFIELD,278127.5184,9878389.979
4408,2200604408,006 GREENFIELD,GREENFIELD,278168.7064,9878419.462
4485,2200604485,006 GREENFIELD,GREENFIELD,278168.4912,9878408.2
,,006 GREENFIELD,GREENFIELD,278192.9689,9878455.865
4371,2200604371,006 GREENFIELD,GREENFIELD,278211.4322,9878424.357
4477,2200604477,006 GREENFIELD,GREENFIELD,278194.443,9878443.24
4380,2200604380,006 GREENFIELD,GREENFIELD,278237.7864,9878468.135
4335,2200604335,006 GREENFIELD,GREENFIELD,278244.7507,9878458.056
4507,2200604507,006 GREENFIELD,GREENFIELD,278305.1811,9878540.031
4298,2200604298,006 GREENFIELD,GREENFIELD,278312.2821,9878519.741
4479,2200604479,006 GREENFIELD,GREENFIELD,278320.2162,9878502.217
17858,2200617858,006 GREENFIELD,GREENFIELD,278151.7836,9878533.514
,,006 GREENFIELD,GREENFIELD,278383.6883,9878557.945
4428,2200604428,006 GREENFIELD,GREENFIELD,278658.8166,9878787.027
4309,2200604309,006 GREENFIELD,GREENFIELD,278663.1644,9878777.63
4455,2200604455,006 GREENFIELD,GREENFIELD,278686.1683,9878753.608
4275,2200504275,005 JOYLAND,JOYLAND,278621.551,9877911.109
4077,2200504077,005 JOYLAND,JOYLAND,278552.1415,9877856.317
4159,2200504159,005 JOYLAND,JOYLAND,278512.3682,9877792.586
4268,2200504268,005 JOYLAND,JOYLAND,278493.7215,9877765.274
4059,2200504059,005 JOYLAND,JOYLAND,278467.8837,9877726.622
4086,2200504086,005 JOYLAND,JOYLAND,278463.9374,9877718.25
4182,2200504182,005 JOYLAND,JOYLAND,278428.687,9877688.329
17010760,2.20052E+12,005 JOYLAND,JOYLAND,278333.9008,9877682.053
4222,2200504222,005 JOYLAND,JOYLAND,278348.9185,9877725.731
856,220050856,005 JOYLAND,JOYLAND,278349.654,9877735.556
10408,2200510408,005 JOYLAND,JOYLAND,278322.2055,9877747.058
4181,2200504181,005 JOYLAND,JOYLAND,278296.4366,9877771.483
10763,2200510763,005 JOYLAND,JOYLAND,278251.2378,9877802.365
4184,2200504184,005 JOYLAND,JOYLAND,278249.0302,9877802.031
4057,2200504057,005 JOYLAND,JOYLAND,278220.541,9877815.929
4078,2200504078,005 JOYLAND,JOYLAND,278215.4043,9877811.907
8578,2200508578,005 JOYLAND,JOYLAND,278203.7639,9877822.738
4150,2200504150,005 JOYLAND,JOYLAND,278434.0025,9877785.381
9834,2200509834,005 JOYLAND,JOYLAND,278427.7532,9877808.105
4226,2200504226,005 JOYLAND,JOYLAND,278387.2921,9877829.386
1065,220051065,005 JOYLAND,JOYLAND,278345.071,9877846.611
14724,2200514724,005 JOYLAND,JOYLAND,278346.1822,9877849.709
4200,2200504200,005 JOYLAND,JOYLAND,278302.9761,9877869.44
14202,2200514202,005 JOYLAND,JOYLAND,278288.0471,9877887.052
1081,220051081,005 JOYLAND,JOYLAND,278338.1129,9877902.753
4249,2200504249,005 JOYLAND,JOYLAND,278426.1036,9877861.135
4129,2200504129,005 JOYLAND,JOYLAND,278436.9864,9877873.29
4178,2200504178,005 JOYLAND,JOYLAND,278468.7145,9877898.914
4162,2200504162,005 JOYLAND,JOYLAND,278496.0996,9877871.21
4198,2200504198,005 JOYLAND,JOYLAND,278490.5338,9877843.133
4053,2200504053,005 JOYLAND,JOYLAND,278467.5756,9877826.417
4229,2200504229,005 JOYLAND,JOYLAND,278466.0476,9877808.647
4176,2200504176,005 JOYLAND,JOYLAND,278515.4096,9877905.434
4281,2200504281,005 JOYLAND,JOYLAND,278464.9597,9877964.699
8161,2200508161,005 JOYLAND,JOYLAND,278427.2446,9877930.462
7312,2200507312,005 JOYLAND,JOYLAND,278413.9434,9877927.762
15331,2200515331,005 JOYLAND,JOYLAND,278416.9498,9877926.695
4185,2200504185,005 JOYLAND,JOYLAND,278523.9059,9878018.268
C16VA122362,22005C16VA122362,005 JOYLAND,JOYLAND,278465.2836,9878062.983
15033,2200515033,005 JOYLAND,JOYLAND,278322.39,9877942.318
4205,2200504205,005 JOYLAND,JOYLAND,278567.655,9877963.311
14727,2200514727,005 JOYLAND,JOYLAND,278582.6302,9877987.432
26337,2200526337,005 JOYLAND,JOYLAND,278597.3756,9877966.705
4252,2200504252,005 JOYLAND,JOYLAND,278616.2647,9877964.413
452,2200500452,005 JOYLAND,JOYLAND,278679.8288,9878020.823
19175,2200519175,005 JOYLAND,JOYLAND,278458.9507,9878266.552
6648,2200506648,005 JOYLAND,JOYLAND,278435.6609,9878246.131
12298,2200512298,005 JOYLAND,JOYLAND,278409.7015,9878222.649
13071,2200513071,005 JOYLAND,JOYLAND,278399.6065,9878225.407
9542,2200509542,005 JOYLAND,JOYLAND,278337.1178,9878169.845
22830,2200522830,005 JOYLAND,JOYLAND,278316.9523,9878166.311
4219,2200504219,005 JOYLAND,JOYLAND,278278.5148,9878130.083
4245,2200504245,005 JOYLAND,JOYLAND,278251.3811,9878114.729
4108,2200504108,005 JOYLAND,JOYLAND,278252.7187,9878112.149
3997,2200503997,005 JOYLAND,JOYLAND,278228.2898,9878102.732
3998,2200503998,005 JOYLAND,JOYLAND,278207.2048,9878087.05
4255,2200504255,005 JOYLAND,JOYLAND,278187.4976,9878064.069
7922,2200507922,005 JOYLAND,JOYLAND,278168.6352,9878054.085
4228,2200504228,005 JOYLAND,JOYLAND,278148.3305,9878036.891
22118,2200522118,005 JOYLAND,JOYLAND,278163.9982,9878051.999
4273,2200504273,005 JOYLAND,JOYLAND,278405.8165,9878178.002
4239,2200504239,005 JOYLAND,JOYLAND,278431.9163,9878130.296
4063,2200504063,005 JOYLAND,JOYLAND,278410.7768,9878112.863
4068,2200504068,005 JOYLAND,JOYLAND,278364.1474,9878091.137
10001,2200510001,005 JOYLAND,JOYLAND,278363.541,9878082.417
4064,2200504064,005 JOYLAND,JOYLAND,278340.3708,9878077.443
12300,2200512300,005 JOYLAND,JOYLAND,278303.21,9878046.47
4130,2200504130,005 JOYLAND,JOYLAND,278301.064,9878037.215
4103,2200504103,005 JOYLAND,JOYLAND,278290.9231,9878025.411
21043,2200521043,005 JOYLAND,JOYLAND,278277.6907,9878030.729
4274,2200504274,005 JOYLAND,JOYLAND,278259.9839,9878013.022
4174,2200504174,005 JOYLAND,JOYLAND,278239.274,9877991.239
4263,2200504263,005 JOYLAND,JOYLAND,278261.2359,9877971.973
13387,2200513387,005 JOYLAND,JOYLAND,278218.4064,9877983.391
4164,2200504164,005 JOYLAND,JOYLAND,278268.9383,9877912.605
405,2200500405,005 JOYLAND,JOYLAND,278566.9148,9878265.887
1230,220051230,005 JOYLAND,JOYLAND,278293.44,9878367.933
488,220050488,005 JOYLAND,JOYLAND,278320.557,9878241.704
4002,2200504002,005 JOYLAND,JOYLAND,278231.4139,9878286.4
4234,2200504234,005 JOYLAND,JOYLAND,278154.8944,9878237.096
27765,2200527765,005 JOYLAND,JOYLAND,278124.0946,9878210.348
7520,2200507520,005 JOYLAND,JOYLAND,278172.9795,9878133.202
10177,2200510177,005 JOYLAND,JOYLAND,278078.8168,9878109.729
7011,2200507011,005 JOYLAND,JOYLAND,277999.5566,9878135.722
3952,2200503952,005 JOYLAND,JOYLAND,278061.2651,9878192.721
20653,2200520653,005 JOYLAND,JOYLAND,278122.2238,9878261.166
7122,2200507122,005 JOYLAND,JOYLAND,278116.6273,9878278.932
4265,2200504265,005 JOYLAND,JOYLAND,278105.8236,9878287.053
18432,2200518432,005 JOYLAND,JOYLAND,278157.159,9878291.051
4084,2200504084,005 JOYLAND,JOYLAND,278198.507,9878386.543
7924,2200507924,005 JOYLAND,JOYLAND,278275.0821,9878408.252
1915,220051915,005 JOYLAND,JOYLAND,278288.2494,9878416.925
11860,2200511860,005 JOYLAND,JOYLAND,278415.825,9878332.661
4101,2200504101,005 JOYLAND,JOYLAND,278329.3706,9878435.459
28385,2200528385,005 JOYLAND,JOYLAND,278313.5116,9878456.683
7514,2200507514,005 JOYLAND,JOYLAND,278362.2198,9878477.286
28478,2200528478,005 JOYLAND,JOYLAND,278387.9024,9878498.612
27940,2200527940,005 JOYLAND,JOYLAND,278546.2661,9878402.774
8575,2200508575,005 JOYLAND,JOYLAND,278403.5862,9878461.794
18431,2200518431,005 JOYLAND,JOYLAND,278529.6977,9878486.283
15333,2200515333,005 JOYLAND,JOYLAND,278524.8061,9878559.993
